Index,Time,GX,GY,GZ,AX,AY,AZ,MX,MY,MZ,H,R,P
962,1459121087,0.732727,-1.46545,5.51041,-0.0959473,-0.136353,0.97467,0.23492,0.18102,-0.2023,244.896,-7.41168,5.49918
963,1459121087,2.07108,2.09351,6.33286,-0.143738,-0.164917,1.03583,0.238,0.1435,-0.15582,244.457,-7.58193,5.74941
964,1459121087,-1.89163,-0.239258,1.2561,-0.0958252,-0.098999,1.04565,0.24486,0.14882,-0.19852,244.008,-7.35622,5.69593
965,1459121088,-1.97388,-1.57761,4.74777,-0.0643921,-0.126953,0.966187,0.23702,0.1463,-0.20356,243.577,-7.36873,5.51432
966,1459121088,1.39816,1.30096,6.94595,-0.120483,-0.157104,0.999939,0.19628,0.12642,-0.1953,243.224,-7.5254,5.65033
967,1459121088,2.79633,0.568237,5.51788,-0.13739,-0.129517,1.04095,0.2387,0.13874,-0.13804,242.788,-7.48051,5.84478
968,1459121088,-2.47482,-2.13837,4.05243,-0.0737305,-0.0944214,0.966797,0.19292,0.11858,-0.19124,242.441,-7.2972,5.70162
969,1459121088,-1.0318,-2.1907,4.71039,-0.065979,-0.129456,0.966614,0.23212,0.13776,-0.13776,242.022,-7.32931,5.52776
970,1459121089,1.62247,1.23367,7.43942,-0.128357,-0.178162,1.01819,0.22722,0.13202,-0.19432,241.612,-7.59555,5.6972
971,1459121089,-0.306549,-0.18692,4.38141,-0.100769,-0.0860596,1.01764,0.22484,0.11704,-0.20734,241.2,-7.31606,5.69292
972,1459121089,-1.06171,-0.643005,5.89172,-0.079895,-0.129578,0.991943,0.19446,0.09142,-0.2107,240.838,-7.3286,5.58513
973,1459121089,0.628052,-2.42996,6.33286,-0.0883789,-0.122437,0.999817,0.2149,0.11214,-0.20538,240.447,-7.29392,5.53181
974,1459121089,3.17017,2.81876,6.43005,-0.11261,-0.151794,1.01465,0.18956,0.11074,-0.2023,240.109,-7.41733,5.61311
975,1459121090,0.396271,-0.343933,5.43564,-0.0949707,-0.098999,1.02594,0.17556,0.05642,-0.15792,239.767,-7.22323,5.57997
976,1459121090,-1.36078,-0.0672913,6.10107,-0.0757446,-0.13916,0.986694,0.20034,0.0749,-0.16912,239.384,-7.3026,5.46296
977,1459121090,0.590668,-1.27853,7.98523,-0.107056,-0.151672,0.985291,0.20328,0.1043,-0.20622,239.014,-7.44574,5.53575
978,1459121090,0.0822449,0.119629,6.64688,-0.105713,-0.129822,0.999329,0.20062,0.06636,-0.1652,238.624,-7.44134,5.58602
979,1459121090,-0.216827,-0.665436,4.91226,-0.10614,-0.0970459,0.995422,0.18004,0.0651,-0.21308,238.279,-7.25549,5.63588
980,1459121091,0.00747681,-0.844879,5.62256,-0.0910645,-0.131409,0.993591,0.18564,0.06692,-0.20902,237.922,-7.28321,5.5962
981,1459121091,0.231781,-1.02432,6.07864,-0.104797,-0.156372,0.990112,0.14644,0.04984,-0.19558,237.638,-7.45161,5.64044
982,1459121091,0.949554,0.306549,4.94965,-0.1203,-0.10968,1.01447,0.1673,0.05544,-0.14042,237.311,-7.32196,5.75454
983,1459121091,-0.56076,-0.747681,4.94965,-0.107361,-0.124146,0.995178,0.12334,0.0763,-0.19628,237.098,-7.30094,5.79467
984,1459121091,-0.209351,-1.98135,3.76831,-0.0759888,-0.134033,0.98645,0.15918,0.04704,-0.14518,236.782,-7.34414,5.65759
985,1459121092,1.23367,1.08414,5.39078,-0.0991821,-0.156433,1.00085,0.15148,0.03626,-0.21448,236.474,-7.49897,5.65777
986,1459121092,1.08414,0.500946,5.49545,-0.133728,-0.104797,1.0224,0.14518,0.0357,-0.21658,236.178,-7.33128,5.84164
987,1459121092,-1.33087,-0.343933,4.53842,-0.0861206,-0.127808,0.985352,0.10346,0.04606,-0.21168,235.984,-7.33712,5.75826
988,1459121092,-1.63742,-3.18512,4.48608,-0.06604,-0.126587,0.956726,0.13034,0.04536,-0.21476,235.728,-7.35636,5.5847
989,1459121092,1.58508,0.0822449,6.10855,-0.114197,-0.176575,0.985901,0.09282,0.04298,-0.20566,235.554,-7.63564,5.68627
990,1459121093,0.35141,-0.583191,4.29916,-0.115906,-0.0958862,1.02411,0.10766,0.00868,-0.14784,235.315,-7.40176,5.76554
991,1459121093,-1.93649,-1.30096,3.48419,-0.0792847,-0.148132,0.979187,0.13594,0.07546,-0.18382,235.071,-7.52021,5.65393
992,1459121093,-1.11404,-2.10098,4.33655,-0.0838013,-0.141418,0.963806,0.10864,0.03262,-0.2044,234.85,-7.60071,5.58748
993,1459121093,0.979462,1.36826,6.27304,-0.119873,-0.162109,1.021,0.10346,0.05054,-0.18592,234.657,-7.747,5.70147
994,1459121093,0.0672913,-0.657959,4.92722,-0.105286,-0.0878296,1.01233,0.09478,-0.0028,-0.20916,234.433,-7.46525,5.72546
995,1459121094,-1.80191,-1.62994,5.27863,-0.0846558,-0.139282,0.981567,0.07938,0.04046,-0.20622,234.285,-7.52559,5.64703
996,1459121094,-0.710297,-2.51221,5.90668,-0.0839844,-0.135742,0.981628,0.04844,0.00826,-0.19782,234.179,-7.55994,5.57236
997,1459121094,0.18692,-0.209351,7.32727,-0.112244,-0.150391,1.00385,0.07644,0.01484,-0.14588,234.011,-7.65705,5.65395
998,1459121094,-0.261688,-1.5477,6.25061,-0.104858,-0.113953,1.00482,0.03262,-0.01316,-0.17976,233.919,-7.53756,5.6846
999,1459121094,-0.53833,-2.34772,5.74219,-0.0707397,-0.127625,0.990662,0.05586,0.00042,-0.14238,233.784,-7.51799,5.52568
